MIRNA_ID	MRNA_ID	LOCATION	PROBABILITY	PREDICT	LABEL
hsa-miR-552-3p	TOPBP1	38,67	0.9996548891067505	1	-1
hsa-miR-552-3p	CPEB2	2668,2697	0.9996547698974609	1	-1
hsa-miR-552-3p	DNAL1	4459,4488	0.9996547698974609	1	-1
hsa-miR-552-3p	MTHFD2	3214,3243	0.9996546506881714	1	-1
hsa-miR-552-3p	ZCCHC14	2946,2975	0.9996546506881714	1	-1
hsa-miR-552-3p	EIF4E	6591,6620	0.9996545314788818	1	-1
hsa-miR-552-3p	FLRT3	2365,2394	0.9996545314788818	1	-1
hsa-miR-552-3p	DCAF11	1448,1477	0.9996542930603027	1	-1
hsa-miR-552-3p	CSNK2A2	263,292	0.9996541738510132	1	-1
hsa-miR-552-3p	GABRB3	481,510	0.9996541738510132	1	-1
hsa-miR-552-3p	PITPNA	2702,2731	0.9996541738510132	1	-1
hsa-miR-552-3p	SLC18B1	109,138	0.9996541738510132	1	-1
hsa-miR-552-3p	FBXL4	1256,1285	0.9996540546417236	1	-1
hsa-miR-552-3p	DDX19B	528,557	0.9996539354324341	1	-1
hsa-miR-552-3p	AQP2	1425,1454	0.999653697013855	1	-1
hsa-miR-552-3p	RILPL1	2051,2080	0.999653697013855	1	-1
hsa-miR-552-3p	TCEAL6	835,864	0.999653697013855	1	-1
hsa-miR-552-3p	HAS3	1294,1323	0.9996534585952759	1	-1
hsa-miR-552-3p	RIMS1	2200,2229	0.9996534585952759	1	-1
hsa-miR-552-3p	RTTN	395,424	0.9996534585952759	1	-1
hsa-miR-552-3p	SLC7A14	5666,5695	0.9996534585952759	1	-1
hsa-miR-552-3p	DCAKD	833,862	0.9996533393859863	1	-1
hsa-miR-552-3p	DMC1	656,685	0.9996533393859863	1	-1
hsa-miR-552-3p	FEZF2	267,296	0.9996533393859863	1	-1
hsa-miR-552-3p	CD5L	172,201	0.9996532201766968	1	-1
hsa-miR-552-3p	STX3	2128,2157	0.9996532201766968	1	-1
hsa-miR-552-3p	CD38	2036,2065	0.9996531009674072	1	-1
hsa-miR-552-3p	ATP10D	1207,1236	0.9996529817581177	1	-1
hsa-miR-552-3p	SDK2	757,786	0.9996529817581177	1	-1
hsa-miR-552-3p	TMC3	751,780	0.9996528625488281	1	-1
hsa-miR-552-3p	ALDOA	1816,1845	0.9996527433395386	1	-1
hsa-miR-552-3p	DRAXIN	3516,3545	0.9996527433395386	1	-1
hsa-miR-552-3p	EPB41	1472,1501	0.9996527433395386	1	-1
hsa-miR-552-3p	MON1B	3317,3346	0.9996527433395386	1	-1
hsa-miR-552-3p	NEK1	445,474	0.9996527433395386	1	-1
hsa-miR-552-3p	RNF115	1734,1763	0.999652624130249	1	-1
hsa-miR-552-3p	RAB11FIP3	486,515	0.9996523857116699	1	-1
hsa-miR-552-3p	ZNF37A	7875,7904	0.9996523857116699	1	-1
hsa-miR-552-3p	HAUS8	72,101	0.9996522665023804	1	-1
hsa-miR-552-3p	CCDC93	2711,2740	0.9996521472930908	1	-1
hsa-miR-552-3p	PCF11	939,968	0.9996521472930908	1	-1
hsa-miR-552-3p	RASL12	878,907	0.9996521472930908	1	-1
hsa-miR-552-3p	MS4A14	702,731	0.9996519088745117	1	-1
hsa-miR-552-3p	ZNF347	2669,2698	0.9996519088745117	1	-1
hsa-miR-552-3p	APOOL	2403,2432	0.9996517896652222	1	-1
hsa-miR-552-3p	PLIN2	21,50	0.9996517896652222	1	-1
hsa-miR-552-3p	CYP39A1	532,561	0.9996516704559326	1	-1
hsa-miR-552-3p	KCTD5	515,544	0.9996516704559326	1	-1
hsa-miR-552-3p	TMEM192	8195,8224	0.9996515512466431	1	-1
hsa-miR-552-3p	NUP93	832,861	0.9996514320373535	1	-1
hsa-miR-552-3p	SLC29A4	1325,1354	0.9996514320373535	1	-1
hsa-miR-552-3p	RTL3	584,613	0.999651312828064	1	-1
hsa-miR-552-3p	CSK	515,544	0.9996511936187744	1	-1
hsa-miR-552-3p	INF2	1325,1354	0.9996511936187744	1	-1
hsa-miR-552-3p	ANKRD23	895,924	0.9996510744094849	1	-1
hsa-miR-552-3p	SLITRK4	5134,5163	0.9996510744094849	1	-1
hsa-miR-552-3p	AKR1B1	138,167	0.9996509552001953	1	-1
hsa-miR-552-3p	BTBD1	428,457	0.9996509552001953	1	-1
hsa-miR-552-3p	CAPRIN1	195,224	0.9996509552001953	1	-1
hsa-miR-552-3p	CDV3	1364,1393	0.9996508359909058	1	-1
hsa-miR-552-3p	ZNF99	5006,5035	0.9996508359909058	1	-1
hsa-miR-552-3p	ADPRH	101,130	0.9996507167816162	1	-1
hsa-miR-552-3p	FAM120B	568,597	0.9996503591537476	1	-1
hsa-miR-552-3p	CLEC4E	1050,1079	0.999650239944458	1	-1
hsa-miR-552-3p	PPP1R9A	180,209	0.999650239944458	1	-1
hsa-miR-552-3p	ARID1B	2146,2175	0.9996501207351685	1	-1
hsa-miR-552-3p	NOTCH2	1607,1636	0.9996501207351685	1	-1
hsa-miR-552-3p	TSR1	517,546	0.9996500015258789	1	-1
hsa-miR-552-3p	AFAP1L1	302,331	0.9996498823165894	1	-1
hsa-miR-552-3p	BCLAF1	3848,3877	0.9996498823165894	1	-1
hsa-miR-552-3p	IL7R	498,527	0.9996495246887207	1	-1
hsa-miR-552-3p	TCP11L1	235,264	0.9996495246887207	1	-1
hsa-miR-552-3p	ZPR1	1616,1645	0.9996494054794312	1	-1
hsa-miR-552-3p	OR10J4	27,56	0.9996492862701416	1	-1
hsa-miR-552-3p	SEPSECS	2119,2148	0.999649167060852	1	-1
hsa-miR-552-3p	ADAM7	247,276	0.999648928642273	1	-1
hsa-miR-552-3p	XIRP1	948,977	0.999648928642273	1	-1
hsa-miR-552-3p	RNPS1	165,194	0.9996488094329834	1	-1
hsa-miR-552-3p	CYCS	3638,3667	0.9996486902236938	1	-1
hsa-miR-552-3p	GRIP1	1020,1049	0.9996485710144043	1	-1
hsa-miR-552-3p	PRRG3	3001,3030	0.9996485710144043	1	-1
hsa-miR-552-3p	SRD5A1	2931,2960	0.9996485710144043	1	-1
hsa-miR-552-3p	ADRA1A	2120,2149	0.9996484518051147	1	-1
hsa-miR-552-3p	ZBTB43	3041,3070	0.9996484518051147	1	-1
hsa-miR-552-3p	CYP27C1	1365,1394	0.9996482133865356	1	-1
hsa-miR-552-3p	ERG	2856,2885	0.9996480941772461	1	-1
hsa-miR-552-3p	IBA57	429,458	0.9996480941772461	1	-1
hsa-miR-552-3p	MCUB	227,256	0.9996480941772461	1	-1
hsa-miR-552-3p	TAGLN3	90,119	0.9996480941772461	1	-1
hsa-miR-552-3p	CCDC198	131,160	0.9996479749679565	1	-1
hsa-miR-552-3p	PLA2G4F	2642,2671	0.9996479749679565	1	-1
hsa-miR-552-3p	SET	90,119	0.9996479749679565	1	-1
hsa-miR-552-3p	TMEM39A	1036,1065	0.9996479749679565	1	-1
hsa-miR-552-3p	C5orf22	1494,1523	0.999647855758667	1	-1
hsa-miR-552-3p	FBXO22	8371,8400	0.999647855758667	1	-1
hsa-miR-552-3p	PTGES3	515,544	0.9996477365493774	1	-1
hsa-miR-552-3p	LUZP1	2721,2750	0.9996474981307983	1	-1
hsa-miR-552-3p	NLRC5	873,902	0.9996474981307983	1	-1
hsa-miR-552-3p	MYOM2	73,102	0.9996473789215088	1	-1
hsa-miR-552-3p	CHIC1	2195,2224	0.9996472597122192	1	-1
hsa-miR-552-3p	CCDC90B	1775,1804	0.9996471405029297	1	-1
hsa-miR-552-3p	MYO5C	746,775	0.9996470212936401	1	-1
hsa-miR-552-3p	RABL2A	478,507	0.9996470212936401	1	-1
hsa-miR-552-3p	SMURF2	421,450	0.9996470212936401	1	-1
hsa-miR-552-3p	TMEM184A	4016,4045	0.9996470212936401	1	-1
hsa-miR-552-3p	RBM46	706,735	0.9996469020843506	1	-1
hsa-miR-552-3p	ARHGEF33	606,635	0.9996465444564819	1	-1
hsa-miR-552-3p	HEATR3	1713,1742	0.9996465444564819	1	-1
hsa-miR-552-3p	MBD2	366,395	0.9996465444564819	1	-1
hsa-miR-552-3p	CES4A	274,303	0.9996464252471924	1	-1
hsa-miR-552-3p	TRIM10	1717,1746	0.9996464252471924	1	-1
hsa-miR-552-3p	NR5A2	2157,2186	0.9996463060379028	1	-1
hsa-miR-552-3p	DMD	618,647	0.9996461868286133	1	-1
hsa-miR-552-3p	RNASEH2C	1136,1165	0.9996461868286133	1	-1
hsa-miR-552-3p	P3H2	1064,1093	0.9996460676193237	1	-1
hsa-miR-552-3p	PGBD4	4134,4163	0.9996460676193237	1	-1
hsa-miR-552-3p	SORD	1308,1337	0.9996460676193237	1	-1
hsa-miR-552-3p	ZFYVE16	2228,2257	0.9996460676193237	1	-1
hsa-miR-552-3p	ATF7IP2	591,620	0.9996459484100342	1	-1
hsa-miR-552-3p	IPPK	1952,1981	0.9996459484100342	1	-1
hsa-miR-552-3p	LECT2	15,44	0.9996459484100342	1	-1
hsa-miR-552-3p	PALLD	1821,1850	0.9996459484100342	1	-1
hsa-miR-552-3p	POTEM	2830,2859	0.9996459484100342	1	-1
hsa-miR-552-3p	PSEN2	95,124	0.9996459484100342	1	-1
hsa-miR-552-3p	AJUBA	1106,1135	0.9996458292007446	1	-1
hsa-miR-552-3p	CCNA2	212,241	0.9996458292007446	1	-1
hsa-miR-552-3p	CCNDBP1	2150,2179	0.9996458292007446	1	-1
hsa-miR-552-3p	NPFFR1	5172,5201	0.9996458292007446	1	-1
hsa-miR-552-3p	SPATS2L	4093,4122	0.9996458292007446	1	-1
hsa-miR-552-3p	EPHA8	431,460	0.9996457099914551	1	-1
hsa-miR-552-3p	SHANK3	100,129	0.9996457099914551	1	-1
hsa-miR-552-3p	HELZ2	448,477	0.9996455907821655	1	-1
hsa-miR-552-3p	RGR	924,953	0.9996455907821655	1	-1
hsa-miR-552-3p	ZZEF1	790,819	0.9996455907821655	1	-1
hsa-miR-552-3p	MGAT5	4728,4757	0.999645471572876	1	-1
hsa-miR-552-3p	ZCCHC2	1813,1842	0.999645471572876	1	-1
hsa-miR-552-3p	MCM4	1284,1313	0.9996452331542969	1	-1
hsa-miR-552-3p	SLCO1C1	45,74	0.9996452331542969	1	-1
hsa-miR-552-3p	LCMT2	308,337	0.9996449947357178	1	-1
hsa-miR-552-3p	NF2	1111,1140	0.9996449947357178	1	-1
hsa-miR-552-3p	APRT	267,296	0.9996448755264282	1	-1
hsa-miR-552-3p	ZNF383	1684,1713	0.9996448755264282	1	-1
hsa-miR-552-3p	GNAI2	165,194	0.9996446371078491	1	-1
hsa-miR-552-3p	STRN	2152,2181	0.9996446371078491	1	-1
hsa-miR-552-3p	YEATS2	1806,1835	0.9996446371078491	1	-1
hsa-miR-552-3p	PMP2	863,892	0.9996445178985596	1	-1
hsa-miR-552-3p	RIMS2	1300,1329	0.9996445178985596	1	-1
hsa-miR-552-3p	WDR81	38,67	0.9996445178985596	1	-1
hsa-miR-552-3p	BRWD3	376,405	0.99964439868927	1	-1
hsa-miR-552-3p	CHRM5	438,467	0.99964439868927	1	-1
hsa-miR-552-3p	DENND4C	1667,1696	0.9996442794799805	1	-1
hsa-miR-552-3p	CLMN	2774,2803	0.9996441602706909	1	-1
hsa-miR-552-3p	ANK3	2116,2145	0.9996440410614014	1	-1
hsa-miR-552-3p	MPP7	352,381	0.9996438026428223	1	-1
hsa-miR-552-3p	SMAD9	2886,2915	0.9996438026428223	1	-1
hsa-miR-552-3p	KSR2	5065,5094	0.9996436834335327	1	-1
hsa-miR-552-3p	KANSL1	1199,1228	0.9996435642242432	1	-1
hsa-miR-552-3p	SLC30A3	1024,1053	0.9996435642242432	1	-1
hsa-miR-552-3p	LNX1	1178,1207	0.9996434450149536	1	-1
hsa-miR-552-3p	COL9A1	917,946	0.9996433258056641	1	-1
hsa-miR-552-3p	JARID2	1295,1324	0.9996433258056641	1	-1
hsa-miR-552-3p	IFNW1	16,45	0.9996432065963745	1	-1
hsa-miR-552-3p	TSNAX	265,294	0.9996432065963745	1	-1
hsa-miR-552-3p	TYW5	1718,1747	0.999643087387085	1	-1
hsa-miR-552-3p	ACAP2	4549,4578	0.9996428489685059	1	-1
hsa-miR-552-3p	PXYLP1	883,912	0.9996428489685059	1	-1
hsa-miR-552-3p	POLR2D	3270,3299	0.9996427297592163	1	-1
hsa-miR-552-3p	PRSS23	1857,1886	0.9996426105499268	1	-1
hsa-miR-552-3p	RASA4	2175,2204	0.9996424913406372	1	-1
hsa-miR-552-3p	RASA4B	2173,2202	0.9996424913406372	1	-1
hsa-miR-552-3p	COPA	264,293	0.9996423721313477	1	-1
hsa-miR-552-3p	ELP2	1174,1203	0.9996423721313477	1	-1
hsa-miR-552-3p	KPNB1	848,877	0.9996423721313477	1	-1
hsa-miR-552-3p	RBM41	901,930	0.9996423721313477	1	-1
hsa-miR-552-3p	SOX21	276,305	0.9996423721313477	1	-1
hsa-miR-552-3p	ERICH1	229,258	0.9996422529220581	1	-1
hsa-miR-552-3p	RAI1	1038,1067	0.9996421337127686	1	-1
hsa-miR-552-3p	C19orf25	375,404	0.999642014503479	1	-1
hsa-miR-552-3p	MLYCD	6562,6591	0.999642014503479	1	-1
hsa-miR-552-3p	PPM1L	244,273	0.9996418952941895	1	-1
hsa-miR-552-3p	NFKBIE	580,609	0.9996417760848999	1	-1
hsa-miR-552-3p	IL21R	713,742	0.9996416568756104	1	-1
hsa-miR-552-3p	AKAP7	404,433	0.9996415376663208	1	-1
hsa-miR-552-3p	HEPH	391,420	0.9996415376663208	1	-1
hsa-miR-552-3p	NOTCH2NLA	3885,3914	0.9996415376663208	1	-1
hsa-miR-552-3p	NOTCH2NLB	3873,3902	0.9996415376663208	1	-1
hsa-miR-552-3p	SPATA1	364,393	0.9996415376663208	1	-1
hsa-miR-552-3p	ACP2	551,580	0.9996414184570312	1	-1
hsa-miR-552-3p	HEXIM1	1623,1652	0.9996414184570312	1	-1
hsa-miR-552-3p	MBTD1	1308,1337	0.9996411800384521	1	-1
hsa-miR-552-3p	SSX2IP	2975,3004	0.999640941619873	1	-1
hsa-miR-552-3p	ALG14	868,897	0.9996408224105835	1	-1
hsa-miR-552-3p	NIPSNAP2	918,947	0.9996408224105835	1	-1
hsa-miR-552-3p	PITPNM3	638,667	0.9996408224105835	1	-1
hsa-miR-552-3p	PROZ	152,181	0.9996408224105835	1	-1
hsa-miR-552-3p	ATXN7L3	1001,1030	0.999640703201294	1	-1
hsa-miR-552-3p	BHMT2	635,664	0.999640703201294	1	-1
hsa-miR-552-3p	PTPN20	730,759	0.999640703201294	1	-1
hsa-miR-552-3p	DCAF5	1278,1307	0.9996404647827148	1	-1
hsa-miR-552-3p	DOCK7	511,540	0.9996404647827148	1	-1
hsa-miR-552-3p	ARID2	2880,2909	0.9996403455734253	1	-1
hsa-miR-552-3p	ARSA	655,684	0.9996403455734253	1	-1
hsa-miR-552-3p	DAZ1	1223,1252	0.9996403455734253	1	-1
hsa-miR-552-3p	DAZ2	1223,1252	0.9996403455734253	1	-1
hsa-miR-552-3p	DAZ3	1223,1252	0.9996403455734253	1	-1
hsa-miR-552-3p	DAZ4	1223,1252	0.9996403455734253	1	-1
hsa-miR-552-3p	PSMD8	296,325	0.9996403455734253	1	-1
hsa-miR-552-3p	RNF114	430,459	0.9996401071548462	1	-1
hsa-miR-552-3p	SESN3	3647,3676	0.9996401071548462	1	-1
hsa-miR-552-3p	FLI1	378,407	0.9996399879455566	1	-1
hsa-miR-552-3p	TMEM87A	355,384	0.9996399879455566	1	-1
hsa-miR-552-3p	ABCA13	763,792	0.9996398687362671	1	-1
hsa-miR-552-3p	TRIT1	3307,3336	0.9996398687362671	1	-1
hsa-miR-552-3p	ELMSAN1	695,724	0.9996397495269775	1	-1
hsa-miR-552-3p	PATJ	1862,1891	0.9996397495269775	1	-1
hsa-miR-552-3p	SRARP	1603,1632	0.9996397495269775	1	-1
hsa-miR-552-3p	C12orf66	2522,2551	0.999639630317688	1	-1
hsa-miR-552-3p	RAB31	2653,2682	0.999639630317688	1	-1
hsa-miR-552-3p	SETX	2514,2543	0.999639630317688	1	-1
hsa-miR-552-3p	ZNF500	1803,1832	0.999639630317688	1	-1
hsa-miR-552-3p	DIPK2B	2851,2880	0.9996395111083984	1	-1
hsa-miR-552-3p	MAGEC1	502,531	0.9996393918991089	1	-1
hsa-miR-552-3p	MYO16	1025,1054	0.9996393918991089	1	-1
hsa-miR-552-3p	CCDC14	1116,1145	0.9996391534805298	1	-1
hsa-miR-552-3p	TXK	468,497	0.9996391534805298	1	-1
hsa-miR-552-3p	HTD2	1264,1293	0.9996389150619507	1	-1
hsa-miR-552-3p	PLPPR4	2400,2429	0.9996387958526611	1	-1
hsa-miR-552-3p	TMEM125	360,389	0.9996387958526611	1	-1
hsa-miR-552-3p	PRKAR2A	4880,4909	0.999638557434082	1	-1
hsa-miR-552-3p	SMIM41	504,533	0.999638557434082	1	-1
hsa-miR-552-3p	ARG2	696,725	0.9996383190155029	1	-1
hsa-miR-552-3p	MACO1	1521,1550	0.9996380805969238	1	-1
hsa-miR-552-3p	ZNF862	2034,2063	0.9996380805969238	1	-1
hsa-miR-552-3p	NPAS2	1054,1083	0.9996377229690552	1	-1
hsa-miR-552-3p	CALM2	141,170	0.9996376037597656	1	-1
hsa-miR-552-3p	CHRNA5	640,669	0.9996376037597656	1	-1
hsa-miR-552-3p	GMCL2	1011,1040	0.9996376037597656	1	-1
hsa-miR-552-3p	MMD	1107,1136	0.9996376037597656	1	-1
hsa-miR-552-3p	SYNE3	6454,6483	0.9996376037597656	1	-1
hsa-miR-552-3p	LOC102724265	1506,1535	0.9996374845504761	1	-1
hsa-miR-552-3p	PPIL1	198,227	0.9996374845504761	1	-1
hsa-miR-552-3p	EHBP1L1	169,198	0.9996371269226074	1	-1
hsa-miR-552-3p	ZBTB8A	2187,2216	0.9996371269226074	1	-1
hsa-miR-552-3p	KLLN	2084,2113	0.9996370077133179	1	-1
hsa-miR-552-3p	PDK4	866,895	0.9996370077133179	1	-1
hsa-miR-552-3p	PLXDC2	4840,4869	0.9996370077133179	1	-1
hsa-miR-552-3p	USP45	3765,3794	0.9996370077133179	1	-1
hsa-miR-552-3p	LIPG	6160,6189	0.9996368885040283	1	-1
hsa-miR-552-3p	GJB7	1107,1136	0.9996367692947388	1	-1
hsa-miR-552-3p	SEZ6L	2678,2707	0.9996367692947388	1	-1
hsa-miR-552-3p	JCAD	1520,1549	0.9996365308761597	1	-1
hsa-miR-552-3p	TFRC	558,587	0.9996362924575806	1	-1
hsa-miR-552-3p	ZNF423	2569,2598	0.9996362924575806	1	-1
hsa-miR-552-3p	ZNF277	1047,1076	0.999636173248291	1	-1
hsa-miR-552-3p	ADAM12	1227,1256	0.9996360540390015	1	-1
hsa-miR-552-3p	PALM2AKAP2	2978,3007	0.9996360540390015	1	-1
hsa-miR-552-3p	TPTE	145,174	0.9996360540390015	1	-1
hsa-miR-552-3p	ACTL10	38,67	0.9996359348297119	1	-1
hsa-miR-552-3p	PCDH10	4323,4352	0.9996359348297119	1	-1
hsa-miR-552-3p	RASEF	1989,2018	0.9996359348297119	1	-1
hsa-miR-552-3p	XK	2493,2522	0.9996358156204224	1	-1
hsa-miR-552-3p	LMBRD2	3102,3131	0.9996356964111328	1	-1
hsa-miR-552-3p	SMIM33	541,570	0.9996356964111328	1	-1
hsa-miR-552-3p	ACSM5	308,337	0.9996355772018433	1	-1
hsa-miR-552-3p	TCF21	2335,2364	0.9996355772018433	1	-1
hsa-miR-552-3p	ASB6	586,615	0.9996354579925537	1	-1
hsa-miR-552-3p	IL12B	1225,1254	0.9996354579925537	1	-1
hsa-miR-552-3p	KIDINS220	4390,4419	0.9996354579925537	1	-1
hsa-miR-552-3p	KCNK12	8142,8171	0.9996353387832642	1	-1
hsa-miR-552-3p	TJP1	334,363	0.9996353387832642	1	-1
hsa-miR-552-3p	GABRE	933,962	0.9996352195739746	1	-1
hsa-miR-552-3p	CDK11A	324,353	0.9996351003646851	1	-1
hsa-miR-552-3p	CDK11B	338,367	0.9996351003646851	1	-1
hsa-miR-552-3p	MAPK12	166,195	0.9996349811553955	1	-1
hsa-miR-552-3p	NCOA2	795,824	0.9996349811553955	1	-1
hsa-miR-552-3p	FANCM	297,326	0.999634861946106	1	-1
hsa-miR-552-3p	KLHL31	110,139	0.999634861946106	1	-1
hsa-miR-552-3p	ANKRD12	3364,3393	0.9996347427368164	1	-1
hsa-miR-552-3p	GALM	404,433	0.9996347427368164	1	-1
hsa-miR-552-3p	RBM25	3691,3720	0.9996347427368164	1	-1
hsa-miR-552-3p	SERPINE1	492,521	0.9996346235275269	1	-1
hsa-miR-552-3p	TMEM120B	1965,1994	0.9996346235275269	1	-1
hsa-miR-552-3p	MSL3	1663,1692	0.9996345043182373	1	-1
hsa-miR-552-3p	CLSTN2	1005,1034	0.9996343851089478	1	-1
hsa-miR-552-3p	CWC15	547,576	0.9996343851089478	1	-1
hsa-miR-552-3p	FAM229B	138,167	0.9996342658996582	1	-1
hsa-miR-552-3p	NFASC	1000,1029	0.9996342658996582	1	-1
hsa-miR-552-3p	PPIL4	816,845	0.9996342658996582	1	-1
hsa-miR-552-3p	SPPL2A	2617,2646	0.9996342658996582	1	-1
hsa-miR-552-3p	C20orf85	18,47	0.9996340274810791	1	-1
hsa-miR-552-3p	CBX2	1396,1425	0.9996340274810791	1	-1
hsa-miR-552-3p	KLHDC8A	81,110	0.9996340274810791	1	-1
hsa-miR-552-3p	NDRG2	38,67	0.9996340274810791	1	-1
hsa-miR-552-3p	ZNF680	157,186	0.9996340274810791	1	-1
hsa-miR-552-3p	ATP2B2	1543,1572	0.9996339082717896	1	-1
hsa-miR-552-3p	CYREN	955,984	0.9996339082717896	1	-1
hsa-miR-552-3p	LSM14A	584,613	0.9996339082717896	1	-1
hsa-miR-552-3p	NECAB1	3456,3485	0.9996336698532104	1	-1
hsa-miR-552-3p	ZNF879	564,593	0.9996336698532104	1	-1
hsa-miR-552-3p	KPNA5	9271,9300	0.9996335506439209	1	-1
hsa-miR-552-3p	YPEL1	1290,1319	0.9996335506439209	1	-1
hsa-miR-552-3p	CDK17	680,709	0.9996334314346313	1	-1
hsa-miR-552-3p	SCNM1	994,1023	0.9996334314346313	1	-1
hsa-miR-552-3p	TNFAIP8L2-SCNM1	994,1023	0.9996334314346313	1	-1
hsa-miR-552-3p	GORASP2	522,551	0.9996333122253418	1	-1
hsa-miR-552-3p	GRM1	788,817	0.9996333122253418	1	-1
hsa-miR-552-3p	IMPACT	254,283	0.9996331930160522	1	-1
hsa-miR-552-3p	KY	2330,2359	0.9996331930160522	1	-1
hsa-miR-552-3p	LIX1	2104,2133	0.9996331930160522	1	-1
hsa-miR-552-3p	MVD	355,384	0.9996331930160522	1	-1
hsa-miR-552-3p	ADGRE2	1161,1190	0.9996330738067627	1	-1
hsa-miR-552-3p	SEPTIN2	971,1000	0.9996330738067627	1	-1
hsa-miR-552-3p	AFF1	2347,2376	0.9996328353881836	1	-1
hsa-miR-552-3p	ZNF254	164,193	0.9996328353881836	1	-1
hsa-miR-552-3p	ACSL1	296,325	0.999632716178894	1	-1
hsa-miR-552-3p	CNOT7	2959,2988	0.999632716178894	1	-1
hsa-miR-552-3p	GAA	254,283	0.999632716178894	1	-1
hsa-miR-552-3p	ASB5	983,1012	0.9996325969696045	1	-1
hsa-miR-552-3p	CEP135	58,87	0.9996325969696045	1	-1
hsa-miR-552-3p	CLEC12A	643,672	0.9996325969696045	1	-1
hsa-miR-552-3p	HACD3	1265,1294	0.9996325969696045	1	-1
hsa-miR-552-3p	TTC33	614,643	0.9996325969696045	1	-1
hsa-miR-552-3p	GRAPL	472,501	0.9996324777603149	1	-1
hsa-miR-552-3p	HDAC2	6289,6318	0.9996324777603149	1	-1
hsa-miR-552-3p	DPYSL3	512,541	0.9996322393417358	1	-1
hsa-miR-552-3p	FCMR	297,326	0.9996322393417358	1	-1
hsa-miR-552-3p	FOXO6	781,810	0.9996322393417358	1	-1
hsa-miR-552-3p	KCNAB2	1443,1472	0.9996321201324463	1	-1
hsa-miR-552-3p	TOB1	662,691	0.9996321201324463	1	-1
hsa-miR-552-3p	TRIM5	1952,1981	0.9996321201324463	1	-1
hsa-miR-552-3p	GLUL	3629,3658	0.9996318817138672	1	-1
hsa-miR-552-3p	IZUMO4	203,232	0.9996318817138672	1	-1
hsa-miR-552-3p	CLCC1	73,102	0.9996317625045776	1	-1
hsa-miR-552-3p	HOMER1	1964,1993	0.9996317625045776	1	-1
hsa-miR-552-3p	PPP1CC	1331,1360	0.9996317625045776	1	-1
hsa-miR-552-3p	ZNF197	714,743	0.9996316432952881	1	-1
hsa-miR-552-3p	ZNF660-ZNF197	714,743	0.9996316432952881	1	-1
hsa-miR-552-3p	CHST8	20,49	0.9996315240859985	1	-1
hsa-miR-552-3p	FBLIM1	824,853	0.9996315240859985	1	-1
hsa-miR-552-3p	PHF20L1	1599,1628	0.9996315240859985	1	-1
hsa-miR-552-3p	CENPN	2248,2277	0.999631404876709	1	-1
hsa-miR-552-3p	ROCK1	2798,2827	0.9996312856674194	1	-1
hsa-miR-552-3p	SBSPON	1723,1752	0.9996312856674194	1	-1
hsa-miR-552-3p	ALDH1L2	417,446	0.9996311664581299	1	-1
hsa-miR-552-3p	TNFRSF9	1639,1668	0.9996311664581299	1	-1
hsa-miR-552-3p	CA1	781,810	0.9996310472488403	1	-1
hsa-miR-552-3p	GOLPH3	508,537	0.9996310472488403	1	-1
hsa-miR-552-3p	P2RY8	149,178	0.9996310472488403	1	-1
hsa-miR-552-3p	AKR1C2	1837,1866	0.9996308088302612	1	-1
hsa-miR-552-3p	CDK5R2	483,512	0.9996308088302612	1	-1
hsa-miR-552-3p	FBXO38	377,406	0.9996308088302612	1	-1
hsa-miR-552-3p	GRAP2	817,846	0.9996308088302612	1	-1
hsa-miR-552-3p	LMAN2	466,495	0.9996305704116821	1	-1
hsa-miR-552-3p	ZNF462	494,523	0.9996305704116821	1	-1
hsa-miR-552-3p	FA2H	1093,1122	0.9996304512023926	1	-1
hsa-miR-552-3p	FLVCR2	1318,1347	0.9996304512023926	1	-1
hsa-miR-552-3p	DDX3Y	1819,1848	0.999630331993103	1	-1
hsa-miR-552-3p	CEP85	945,974	0.9996302127838135	1	-1
hsa-miR-552-3p	KLHL7	3012,3041	0.9996302127838135	1	-1
hsa-miR-552-3p	SLC14A1	1484,1513	0.9996302127838135	1	-1
hsa-miR-552-3p	ZBTB46	1068,1097	0.9996302127838135	1	-1
hsa-miR-552-3p	U2AF1L4	98,127	0.9996300935745239	1	-1
hsa-miR-552-3p	GIMAP8	606,635	0.9996299743652344	1	-1
hsa-miR-552-3p	RICTOR	827,856	0.9996299743652344	1	-1
hsa-miR-552-3p	CPLX2	1072,1101	0.9996298551559448	1	-1
hsa-miR-552-3p	C2CD2L	1314,1343	0.9996296167373657	1	-1
hsa-miR-552-3p	CYTH1	399,428	0.9996292591094971	1	-1
hsa-miR-552-3p	ZNF92	82,111	0.9996292591094971	1	-1
hsa-miR-552-3p	CDC42EP2	439,468	0.9996291399002075	1	-1
hsa-miR-552-3p	EXTL2	79,108	0.9996291399002075	1	-1
hsa-miR-552-3p	FAM91A1	280,309	0.9996291399002075	1	-1
hsa-miR-552-3p	ZFHX4	1704,1733	0.9996291399002075	1	-1
hsa-miR-552-3p	DCTD	1106,1135	0.999629020690918	1	-1
hsa-miR-552-3p	ZNF3	64,93	0.999629020690918	1	-1
hsa-miR-552-3p	ANKRD34B	701,730	0.9996289014816284	1	-1
hsa-miR-552-3p	EPB41L5	4075,4104	0.9996289014816284	1	-1
hsa-miR-552-3p	KRAS	1165,1194	0.9996289014816284	1	-1
